antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/robots.txt'})",0.004332069812971216,0.003665597534052568,0.003374015912025659,0.7788461538461539,212.4745410839161,1.0,0.0033581362876018883,4.505164254628632,0.9996239947152664,0.7297297297297297,0.7780325103635025,0.8496503496503497
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/area-de-concesion', '/robots.txt'})",0.004332069812971216,0.003582288499187737,0.003374015912025659,0.7788461538461539,217.41580948121646,1.0,0.003358497188156974,4.505540956351499,0.9997314247966189,0.743119266055046,0.7780510687423023,0.8603533094812165
frozenset({'/web/gacetilla-de-prensa-febrero-2023-situacion-tarifaria-electrica-provincial'}),frozenset({'/'}),0.005415087266214021,0.22689215645436747,0.00420710626067397,0.7769230769230768,3.424195393371086,1.0,0.002978465433454085,3.465655850376972,0.7118151317581813,0.018444119795471146,0.7114543269230769,0.39773269689737467
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/web/area-de-concesion', '/robots.txt'})",0.004332069812971216,0.0033323613945932438,0.0033323613945932438,0.7692307692307693,230.83653846153845,1.0,0.003317925372389816,4.31889310062343,1.0,0.7692307692307695,0.7684591915795159,0.8846153846153846
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/', '/web/sample-page/marco-regulatorio', '/robots.txt'})",0.004332069812971216,0.0033323613945932438,0.0033323613945932438,0.7692307692307693,230.83653846153845,1.0,0.003317925372389816,4.31889310062343,1.0,0.7692307692307695,0.7684591915795159,0.8846153846153846
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/marco-regulatorio', '/robots.txt'})",0.004332069812971216,0.0034573249468904904,0.0033323613945932438,0.7692307692307693,222.49304911955514,1.0,0.003317384021557187,4.318351591896809,0.9998368405639458,0.7476635514018694,0.7684301570357415,0.8665430954587581
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion', '/robots.txt'})",0.004332069812971216,0.0033323613945932438,0.0033323613945932438,0.7692307692307693,230.83653846153845,1.0,0.003317925372389816,4.31889310062343,1.0,0.7692307692307695,0.7684591915795159,0.8846153846153846
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/marco-regulatorio', '/robots.txt'})",0.004332069812971216,0.0034573249468904904,0.0033323613945932438,0.7692307692307693,222.49304911955514,1.0,0.003317384021557187,4.318351591896809,0.9998368405639458,0.7476635514018694,0.7684301570357415,0.8665430954587581
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/marco-regulatorio', '/web/area-de-concesion', '/robots.txt'})",0.004332069812971216,0.0033323613945932438,0.0033323613945932438,0.7692307692307693,230.83653846153845,1.0,0.003317925372389816,4.31889310062343,1.0,0.7692307692307695,0.7684591915795159,0.8846153846153846
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",frozenset({'/web/sample-page/delegaciones'}),0.004831924022160203,0.006331486649727163,0.0037072520514849837,0.7672413793103449,121.17870916515427,1.0,0.0036766587890461806,4.269094353653025,0.9965630421685755,0.4972067039106146,0.765758280993647,0.6763838475499093
"frozenset({'/', '/web/area-de-concesion'})",frozenset({'/web/sample-page/autoridades'}),0.005498396301078852,0.013829299787561962,0.00420710626067397,0.7651515151515151,55.32829043446513,1.0,0.0041310672898755285,4.199178465420704,0.987354932351874,0.2782369146005509,0.7618581805382227,0.5346841913106973
"frozenset({'/', '/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})","frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})",0.004831924022160203,0.0038738701212146457,0.003665597534052568,0.7586206896551724,195.83018168335187,1.0,0.003646879287955142,4.126808252354968,0.9997241258594906,0.7272727272727271,0.757681981122009,0.8524286243974786
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})","frozenset({'/', '/web/sample-page/delegaciones'})",0.004915233057025035,0.0052901237139167745,0.0037072520514849837,0.7542372881355932,142.57460296276523,1.0,0.003681249860530588,4.047440186267511,0.997890994915153,0.5705128205128205,0.7529302586378218,0.7275123448551981
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",frozenset({'/web/sample-page/delegaciones'}),0.004915233057025035,0.006331486649727163,0.0037072520514849837,0.7542372881355932,119.12483273862622,1.0,0.003676131319004132,4.043202916390765,0.996503491569859,0.4917127071823205,0.7526713299631602,0.6698818019625334
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})","frozenset({'/', '/web/area-de-concesion', '/web/sample-page/delegaciones'})",0.004915233057025035,0.0038738701212146457,0.003665597534052568,0.7457627118644067,192.51102606160012,1.0,0.0036465565595741522,3.918096110856554,0.9997193459142474,0.7154471544715447,0.7447739994868617,0.8459996355020958
"frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})","frozenset({'/web/area-de-concesion', '/web/sample-page/delegaciones'})",0.004915233057025035,0.0038738701212146457,0.003665597534052568,0.7457627118644067,192.51102606160012,1.0,0.0036465565595741522,3.918096110856554,0.9997193459142474,0.7154471544715447,0.7447739994868617,0.8459996355020958
"frozenset({'/web/los-10-aparatos-que-mas-energia-consumen-estando-apagados', '/web/que-es-la-energia-de-ionizacion-y-por-que-es-util-para-el-ser-humano'})",frozenset({'/web/los-10-artefactos-que-consumen-mas-energia-en-el-hogar'}),0.0032490523597284125,0.07247886033240306,0.0024159620110801015,0.7435897435897435,10.259401709401708,1.0,0.0021804743988866815,3.617332444703627,0.90547034978478,0.03295454545454545,0.7235531941599215,0.3884615384615384
"frozenset({'/', '/web/area-de-concesion'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.005498396301078852,0.008289248969050693,0.004040488190944308,0.7348484848484849,88.65079183797778,1.0,0.003994910615074158,3.740166261031009,0.9941862147136612,0.41452991452991456,0.7326322066430433,0.6111428353890666
"frozenset({'/', '/web/sample-page/delegaciones'})",frozenset({'/web/area-de-concesion'}),0.0052901237139167745,0.01037197484067147,0.0038738701212146457,0.732283464566929,70.60212503557537,1.0,0.0038190010911498613,3.6965517410363145,0.9910790511698276,0.32862190812720843,0.7294776131769621,0.5528887202352717
frozenset({'/web/resolucion-epre-n-13-2023expte-epre-n-30-2023'}),frozenset({'/'}),0.012329737159995002,0.22689215645436747,0.008955721247969343,0.7263513513513513,3.2013065709366426,1.0,0.006158200595222528,2.8251842183889777,0.6962116493865569,0.03889290882778582,0.6460407808131406,0.3829113099697825
frozenset({'/web/resolucion-no-190-2022'}),frozenset({'/'}),0.0028741617028366726,0.22689215645436747,0.0020827258716207774,0.7246376811594203,3.1937537748474765,1.0,0.001430601124865608,2.8076021686657184,0.6888687442559948,0.009147457006952069,0.6438241816591704,0.3669085229736885
"frozenset({'/', '/web/sample-page/delegaciones'})",frozenset({'/web/sample-page/marco-regulatorio'}),0.0052901237139167745,0.008289248969050693,0.0038322156037822303,0.7244094488188976,87.39144541605665,1.0,0.003788364451240495,3.598493296598015,0.9938146347680431,0.39316239316239326,0.7221059155659977,0.5933605033039212
"frozenset({'/', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/web/area-de-concesion'})",0.0052901237139167745,0.004248760778106386,0.0037905610863498145,0.7165354330708661,168.6457464875714,1.0,0.003768084616202794,3.5127890939216795,0.9993571336536161,0.6594202898550724,0.7153259210095078,0.8043461479079821
"frozenset({'/', '/web/area-de-concesion'})",frozenset({'/web/sample-page/delegaciones'}),0.005498396301078852,0.006331486649727163,0.0038738701212146457,0.7045454545454546,111.2764653110048,1.0,0.0038390570984394557,3.3631857374932315,0.9964924843776388,0.486910994764398,0.7026628684666832,0.6581937799043063
"frozenset({'/', '/web/area-de-concesion'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",0.005498396301078852,0.004915233057025035,0.0038738701212146457,0.7045454545454546,143.33917565485362,1.0,0.0038468442219549586,3.3679792111916083,0.9985137645667961,0.592356687898089,0.7030860532995408,0.7463405238828967
"frozenset({'/', '/web/sample-page/delegaciones'})","frozenset({'/web/area-de-concesion', '/web/sample-page/marco-regulatorio'})",0.0052901237139167745,0.004082142708376723,0.0037072520514849837,0.7007874015748031,171.67146071026838,1.0,0.0036856570115398075,3.328462312527267,0.9994621986336175,0.6544117647058825,0.6995609665651553,0.8044753334404628
"frozenset({'/', '/web/sample-page/delegaciones'})","frozenset({'/web/sample-page/autoridades', '/web/sample-page/marco-regulatorio'})",0.0052901237139167745,0.004915233057025035,0.0037072520514849837,0.7007874015748031,142.57460296276523,1.0,0.003681249860530588,3.3256780368883634,0.9982670844861009,0.5705128205128205,0.6993094373814851,0.7275123448551981
